order_id,payment_id,gross,captured_at
ORD_000617,PAY_000617,319.23,2025-04-09
ORD_000655,PAY_000655,263.05,2025-04-09
ORD_000795,PAY_000795,368.48,2025-04-09
ORD_001294,PAY_001294,485.18,2025-04-09
ORD_001454,PAY_001454,65.54,2025-04-09
ORD_001498,PAY_001498,152.22,2025-04-09
ORD_001778,PAY_001778,352.88,2025-04-09
ORD_002032,PAY_002032,378.74,2025-04-09
ORD_002249,PAY_002249,123.75,2025-04-09
ORD_003076,PAY_003076,329.59,2025-04-07
ORD_003246,PAY_003246,149.58,2025-04-09
ORD_003361,PAY_003361,90.81,2025-04-09
ORD_003445,PAY_003445,76.01,2025-04-07
ORD_003591,PAY_003591,32.17,2025-04-04
ORD_003673,PAY_003673,20.39,2025-04-09
ORD_003686,PAY_003686,298.12,2025-04-09
ORD_003964,PAY_003964,466.11,2025-04-09
ORD_004709,PAY_004709,38.78,2025-04-09
ORD_000685,PAY_000685,440.60,2025-04-08
ORD_000986,PAY_000986,341.57,2025-04-08
ORD_001586,PAY_001586,217.06,2025-04-09
ORD_001754,PAY_001754,30.95,2025-04-10
ORD_001760,PAY_001760,413.36,2025-04-07
ORD_002609,PAY_002609,27.72,2025-04-10
ORD_002783,PAY_002783,111.82,2025-04-10
ORD_003210,PAY_003210,314.19,2025-04-10
ORD_003335,PAY_003335,95.30,2025-04-10
ORD_003646,PAY_003646,140.64,2025-04-10
ORD_003788,PAY_003788,463.39,2025-04-10
ORD_003922,PAY_003922,89.10,2025-04-09
ORD_004303,PAY_004303,160.27,2025-04-10
ORD_004685,PAY_004685,166.27,2025-04-09
ORD_000021,PAY_000021,350.86,2025-04-11
ORD_001140,PAY_001140,382.02,2025-04-11
ORD_001702,PAY_001702,197.35,2025-04-11
ORD_001726,PAY_001726,227.33,2025-04-10
ORD_002086,PAY_002086,254.24,2025-04-11
ORD_002174,PAY_002174,383.86,2025-04-11
ORD_002220,PAY_002220,164.45,2025-04-11
ORD_002314,PAY_002314,381.57,2025-04-11
ORD_002775,PAY_002775,301.94,2025-04-11
ORD_002797,PAY_002797,425.43,2025-04-11
ORD_003152,PAY_003152,151.79,2025-04-11
ORD_003216,PAY_003216,128.50,2025-04-11
ORD_003238,PAY_003238,122.84,2025-04-11
ORD_003290,PAY_003290,232.61,2025-04-11
ORD_004031,PAY_004031,91.67,2025-04-11
ORD_004281,PAY_004281,488.56,2025-04-11
ORD_004544,PAY_004544,73.91,2025-04-11
ORD_004993,PAY_004993,245.93,2025-04-11
ORD_004998,PAY_004998,498.38,2025-04-11
ORD_000096,PAY_000096,304.38,2025-04-14
ORD_000314,PAY_000314,253.52,2025-04-14
ORD_000525,PAY_000525,255.14,2025-04-14
ORD_000568,PAY_000568,363.03,2025-04-14
ORD_000679,PAY_000679,53.30,2025-04-14
ORD_000785,PAY_000785,41.56,2025-04-14
ORD_001027,PAY_001027,357.83,2025-04-14
ORD_001244,PAY_001244,263.53,2025-04-14
ORD_001280,PAY_001280,289.55,2025-04-14
ORD_001424,PAY_001424,141.40,2025-04-14
ORD_001526,PAY_001526,376.14,2025-04-14
ORD_001542,PAY_001542,171.13,2025-04-14
ORD_001923,PAY_001923,386.27,2025-04-14
ORD_002090,PAY_002090,327.24,2025-04-14
ORD_002368,PAY_002368,32.53,2025-04-14
ORD_002374,PAY_002374,432.71,2025-04-14
ORD_002392,PAY_002392,422.48,2025-04-14
ORD_002744,PAY_002744,430.73,2025-04-14
ORD_003177,PAY_003177,369.59,2025-04-14
ORD_003355,PAY_003355,151.18,2025-04-14
ORD_003443,PAY_003443,441.12,2025-04-14
ORD_003616,PAY_003616,221.55,2025-04-14
ORD_004211,PAY_004211,120.88,2025-04-14
ORD_004394,PAY_004394,26.39,2025-04-14
ORD_004495,PAY_004495,10.08,2025-04-14
ORD_004539,PAY_004539,51.83,2025-04-14
ORD_004573,PAY_004573,352.54,2025-04-14
ORD_004752,PAY_004752,16.64,2025-04-14
ORD_004879,PAY_004879,444.66,2025-04-14
ORD_004936,PAY_004936,390.75,2025-04-14
ORD_004958,PAY_004958,41.89,2025-04-14
ORD_000313,PAY_000313,170.44,2025-04-15
ORD_000498,PAY_000498,264.14,2025-04-14
ORD_001177,PAY_001177,155.96,2025-04-15
ORD_001242,PAY_001242,173.22,2025-04-14
ORD_001347,PAY_001347,467.61,2025-04-15
ORD_001973,PAY_001973,13.62,2025-04-15
ORD_002238,PAY_002238,469.48,2025-04-15
ORD_002242,PAY_002242,235.50,2025-04-15
ORD_002337,PAY_002337,416.57,2025-04-15
ORD_002474,PAY_002474,133.86,2025-04-15
ORD_002522,PAY_002522,404.45,2025-04-15
ORD_002722,PAY_002722,127.35,2025-04-11
ORD_002928,PAY_002928,238.53,2025-04-14
ORD_003334,PAY_003334,226.42,2025-04-15
ORD_003670,PAY_003670,441.80,2025-04-14
ORD_003852,PAY_003852,469.06,2025-04-15
ORD_004048,PAY_004048,168.99,2025-04-15
ORD_004080,PAY_004080,85.36,2025-04-15
ORD_000010,PAY_000010,251.18,2025-04-16
ORD_000033,PAY_000033,452.96,2025-04-16
ORD_000165,PAY_000165,274.31,2025-04-16
ORD_000287,PAY_000287,5.52,2025-04-16
ORD_000372,PAY_000372,398.02,2025-04-14
ORD_001326,PAY_001326,494.22,2025-04-16
ORD_001502,PAY_001502,353.05,2025-04-16
ORD_001553,PAY_001553,430.51,2025-04-15
ORD_001626,PAY_001626,79.80,2025-04-16
ORD_002019,PAY_002019,154.45,2025-04-16
ORD_002478,PAY_002478,81.98,2025-04-16
ORD_002838,PAY_002838,262.36,2025-04-16
ORD_003064,PAY_003064,161.12,2025-04-16
ORD_003870,PAY_003870,71.73,2025-04-16
ORD_003984,PAY_003984,6.46,2025-04-16
ORD_004410,PAY_004410,247.26,2025-04-16
ORD_004433,PAY_004433,51.83,2025-04-16
ORD_004966,PAY_004966,7.85,2025-04-16
ORD_000248,PAY_000248,61.21,2025-04-17
ORD_000384,PAY_000384,71.68,2025-04-17
ORD_000873,PAY_000873,494.04,2025-04-17
ORD_001339,PAY_001339,290.65,2025-04-17
ORD_001361,PAY_001361,58.57,2025-04-17
ORD_002331,PAY_002331,79.27,2025-04-17
ORD_002537,PAY_002537,73.36,2025-04-17
ORD_002545,PAY_002545,443.87,2025-04-17
ORD_002849,PAY_002849,360.04,2025-04-17
ORD_003139,PAY_003139,21.22,2025-04-17
ORD_003904,PAY_003904,54.18,2025-04-17
ORD_004407,PAY_004407,238.58,2025-04-17
ORD_000093,PAY_000093,84.77,2025-04-18
ORD_000186,PAY_000186,206.29,2025-04-16
ORD_000858,PAY_000858,323.65,2025-04-18
ORD_000885,PAY_000885,170.34,2025-04-17
ORD_001271,PAY_001271,478.34,2025-04-18
ORD_001295,PAY_001295,37.11,2025-04-18
ORD_001459,PAY_001459,425.00,2025-04-18
ORD_001613,PAY_001613,290.25,2025-04-18
ORD_001981,PAY_001981,329.03,2025-04-18
ORD_002124,PAY_002124,456.40,2025-04-18
ORD_002252,PAY_002252,10.38,2025-04-18
ORD_002691,PAY_002691,195.55,2025-04-18
ORD_002850,PAY_002850,312.24,2025-04-18
ORD_002904,PAY_002904,242.14,2025-04-18
ORD_003029,PAY_003029,321.00,2025-04-18
ORD_003040,PAY_003040,449.16,2025-04-18
ORD_003523,PAY_003523,298.68,2025-04-18
ORD_003668,PAY_003668,484.90,2025-04-18
ORD_003689,PAY_003689,176.48,2025-04-18
ORD_004038,PAY_004038,267.19,2025-04-18
ORD_004425,PAY_004425,128.69,2025-04-18
ORD_004446,PAY_004446,342.85,2025-04-18
ORD_000046,PAY_000046,421.17,2025-04-21
ORD_000306,PAY_000306,392.50,2025-04-21
ORD_000378,PAY_000378,369.27,2025-04-21
ORD_000532,PAY_000532,377.04,2025-04-21
ORD_000546,PAY_000546,421.79,2025-04-21
ORD_000633,PAY_000633,29.41,2025-04-16
ORD_000675,PAY_000675,32.02,2025-04-21
ORD_000733,PAY_000733,318.51,2025-04-21
ORD_001107,PAY_001107,59.44,2025-04-21
ORD_001213,PAY_001213,80.56,2025-04-21
ORD_001286,PAY_001286,365.79,2025-04-21
ORD_001299,PAY_001299,484.31,2025-04-21
ORD_001310,PAY_001310,423.90,2025-04-21
ORD_001423,PAY_001423,431.55,2025-04-21
ORD_001545,PAY_001545,172.99,2025-04-21
ORD_001711,PAY_001711,301.12,2025-04-21
ORD_002074,PAY_002074,431.61,2025-04-21
ORD_002080,PAY_002080,202.80,2025-04-21
ORD_002125,PAY_002125,210.27,2025-04-21
ORD_002244,PAY_002244,332.97,2025-04-21
ORD_002248,PAY_002248,166.23,2025-04-21
ORD_002312,PAY_002312,197.30,2025-04-21
ORD_002485,PAY_002485,428.00,2025-04-21
ORD_002702,PAY_002702,14.34,2025-04-21
ORD_002789,PAY_002789,228.03,2025-04-21
ORD_002900,PAY_002900,63.93,2025-04-21
ORD_003097,PAY_003097,161.99,2025-04-21
ORD_003195,PAY_003195,380.45,2025-04-21
ORD_003498,PAY_003498,171.32,2025-04-21
ORD_003575,PAY_003575,299.86,2025-04-21
ORD_003586,PAY_003586,496.15,2025-04-21
ORD_003815,PAY_003815,156.38,2025-04-21
ORD_003853,PAY_003853,423.39,2025-04-21
ORD_003913,PAY_003913,143.19,2025-04-21
ORD_004123,PAY_004123,203.48,2025-04-21
ORD_004140,PAY_004140,318.08,2025-04-21
ORD_004143,PAY_004143,28.21,2025-04-21
ORD_004236,PAY_004236,244.29,2025-04-21
ORD_004878,PAY_004878,162.10,2025-04-21
ORD_004912,PAY_004912,21.68,2025-04-21
ORD_004920,PAY_004920,495.00,2025-04-21
ORD_000275,PAY_000275,401.95,2025-04-22
ORD_000316,PAY_000316,218.08,2025-04-18
ORD_000738,PAY_000738,246.27,2025-04-22
ORD_000832,PAY_000832,263.58,2025-04-22
ORD_000846,PAY_000846,329.39,2025-04-22
ORD_000876,PAY_000876,315.11,2025-04-22
ORD_001005,PAY_001005,249.38,2025-04-22
ORD_001170,PAY_001170,212.85,2025-04-22
ORD_001191,PAY_001191,459.11,2025-04-22
ORD_001689,PAY_001689,429.14,2025-04-22
ORD_002025,PAY_002025,163.21,2025-04-22
ORD_002162,PAY_002162,485.66,2025-04-22
ORD_002565,PAY_002565,162.91,2025-04-22
ORD_002656,PAY_002656,105.93,2025-04-22
ORD_002662,PAY_002662,456.42,2025-04-22
ORD_002698,PAY_002698,471.98,2025-04-22
ORD_002728,PAY_002728,81.52,2025-04-22
ORD_003020,PAY_003020,200.44,2025-04-22
ORD_003914,PAY_003914,276.68,2025-04-22
ORD_003959,PAY_003959,31.11,2025-04-22
ORD_004035,PAY_004035,32.85,2025-04-22
ORD_004070,PAY_004070,385.09,2025-04-22
ORD_004844,PAY_004844,137.78,2025-04-22
ORD_000219,PAY_000219,42.27,2025-04-23
ORD_000583,PAY_000583,12.92,2025-04-23
ORD_000659,PAY_000659,225.59,2025-04-23
ORD_001066,PAY_001066,260.71,2025-04-23
ORD_001186,PAY_001186,32.44,2025-04-23
ORD_001272,PAY_001272,403.04,2025-04-23
ORD_001399,PAY_001399,354.53,2025-04-23
ORD_001425,PAY_001425,99.05,2025-04-21
ORD_001658,PAY_001658,316.75,2025-04-23
ORD_001729,PAY_001729,420.93,2025-04-23
ORD_002661,PAY_002661,345.45,2025-04-23
ORD_002672,PAY_002672,144.03,2025-04-23
ORD_004058,PAY_004058,61.05,2025-04-22
ORD_004163,PAY_004163,159.66,2025-04-23
ORD_004319,PAY_004319,378.11,2025-04-23
ORD_004505,PAY_004505,230.53,2025-04-23
ORD_004599,PAY_004599,8.27,2025-04-23
ORD_004694,PAY_004694,216.05,2025-04-23
ORD_004771,PAY_004771,131.35,2025-04-23
ORD_000650,PAY_000650,380.31,2025-04-24
ORD_000977,PAY_000977,485.54,2025-04-24
ORD_001029,PAY_001029,198.32,2025-04-24
ORD_001069,PAY_001069,270.54,2025-04-24
ORD_001261,PAY_001261,106.56,2025-04-24
ORD_001582,PAY_001582,65.84,2025-04-24
ORD_001593,PAY_001593,383.25,2025-04-24
ORD_001624,PAY_001624,71.88,2025-04-22
ORD_001636,PAY_001636,327.00,2025-04-24
ORD_001655,PAY_001655,257.68,2025-04-24
ORD_002322,PAY_002322,15.23,2025-04-24
ORD_002491,PAY_002491,95.20,2025-04-24
ORD_002589,PAY_002589,45.40,2025-04-24
ORD_002877,PAY_002877,73.78,2025-04-24
ORD_003349,PAY_003349,166.05,2025-04-22
ORD_003423,PAY_003423,56.64,2025-04-24
ORD_003582,PAY_003582,313.95,2025-04-24
ORD_003897,PAY_003897,20.98,2025-04-24
ORD_004295,PAY_004295,206.59,2025-04-24
ORD_004696,PAY_004696,210.93,2025-04-24
ORD_004888,PAY_004888,421.72,2025-04-22
ORD_000081,PAY_000081,205.77,2025-04-25
ORD_000470,PAY_000470,346.06,2025-04-25
ORD_000932,PAY_000932,417.94,2025-04-25
ORD_001372,PAY_001372,100.97,2025-04-25
ORD_001570,PAY_001570,246.98,2025-04-25
ORD_002447,PAY_002447,242.06,2025-04-25
ORD_002597,PAY_002597,186.37,2025-04-25
ORD_003326,PAY_003326,465.97,2025-04-25
ORD_004075,PAY_004075,407.49,2025-04-25
ORD_004167,PAY_004167,494.57,2025-04-25
ORD_004276,PAY_004276,255.09,2025-04-25
ORD_000071,PAY_000071,139.72,2025-04-28
ORD_000123,PAY_000123,379.23,2025-04-28
ORD_000247,PAY_000247,146.35,2025-04-28
ORD_000285,PAY_000285,474.53,2025-04-28
ORD_000479,PAY_000479,485.79,2025-04-28
ORD_000485,PAY_000485,150.74,2025-04-28
ORD_000625,PAY_000625,122.47,2025-04-28
ORD_000669,PAY_000669,388.10,2025-04-28
ORD_000739,PAY_000739,116.81,2025-04-28
ORD_000791,PAY_000791,258.67,2025-04-28
ORD_000843,PAY_000843,215.15,2025-04-28
ORD_000880,PAY_000880,193.57,2025-04-28
ORD_000943,PAY_000943,326.05,2025-04-28
ORD_001037,PAY_001037,348.87,2025-04-28
ORD_001095,PAY_001095,182.54,2025-04-28
ORD_001144,PAY_001144,468.37,2025-04-28
ORD_001348,PAY_001348,65.63,2025-04-28
ORD_001629,PAY_001629,283.06,2025-04-28
ORD_001707,PAY_001707,299.50,2025-04-28
ORD_001808,PAY_001808,27.62,2025-04-28
ORD_001848,PAY_001848,155.41,2025-04-28
ORD_001882,PAY_001882,207.45,2025-04-28
ORD_001942,PAY_001942,82.85,2025-04-28
ORD_001961,PAY_001961,241.54,2025-04-28
ORD_002158,PAY_002158,489.47,2025-04-28
ORD_002170,PAY_002170,27.87,2025-04-28
ORD_002176,PAY_002176,276.51,2025-04-28
ORD_002222,PAY_002222,369.24,2025-04-28
ORD_002412,PAY_002412,250.70,2025-04-28
ORD_002600,PAY_002600,219.27,2025-04-28
ORD_002723,PAY_002723,334.46,2025-04-28
ORD_002860,PAY_002860,490.04,2025-04-28
ORD_002864,PAY_002864,208.61,2025-04-28
ORD_003066,PAY_003066,457.14,2025-04-28
ORD_003205,PAY_003205,424.40,2025-04-28
ORD_003633,PAY_003633,387.31,2025-04-28
ORD_003657,PAY_003657,444.70,2025-04-28
ORD_003798,PAY_003798,323.09,2025-04-28
ORD_003832,PAY_003832,392.63,2025-04-28
ORD_003875,PAY_003875,321.62,2025-04-28
ORD_004149,PAY_004149,40.55,2025-04-28
ORD_004506,PAY_004506,397.60,2025-04-28
ORD_004521,PAY_004521,272.63,2025-04-28
ORD_004654,PAY_004654,332.32,2025-04-28
ORD_004665,PAY_004665,53.95,2025-04-28
ORD_004729,PAY_004729,387.47,2025-04-28
ORD_004756,PAY_004756,238.26,2025-04-28
ORD_004806,PAY_004806,41.60,2025-04-28
ORD_004824,PAY_004824,490.40,2025-04-28
ORD_004827,PAY_004827,486.90,2025-04-28
ORD_004919,PAY_004919,52.76,2025-04-28
ORD_004975,PAY_004975,206.24,2025-04-28
ORD_000231,PAY_000231,374.92,2025-04-29
ORD_000365,PAY_000365,364.95,2025-04-29
ORD_000838,PAY_000838,76.59,2025-04-29
ORD_001034,PAY_001034,166.56,2025-04-29
ORD_001209,PAY_001209,145.62,2025-04-29
ORD_001480,PAY_001480,461.02,2025-04-29
ORD_002033,PAY_002033,427.44,2025-04-29
ORD_002280,PAY_002280,245.21,2025-04-29
ORD_002367,PAY_002367,414.08,2025-04-29
ORD_002511,PAY_002511,341.94,2025-04-29
ORD_002651,PAY_002651,90.31,2025-04-29
ORD_002866,PAY_002866,421.66,2025-04-28
ORD_002899,PAY_002899,282.16,2025-04-29
ORD_003287,PAY_003287,70.08,2025-04-29
ORD_003665,PAY_003665,126.50,2025-04-29
ORD_003879,PAY_003879,408.41,2025-04-29
ORD_004072,PAY_004072,301.89,2025-04-29
ORD_004460,PAY_004460,365.58,2025-04-29
ORD_004825,PAY_004825,149.02,2025-04-24
ORD_000249,PAY_000249,463.39,2025-04-30
ORD_000480,PAY_000480,78.41,2025-04-28
ORD_001111,PAY_001111,15.14,2025-04-30
ORD_001137,PAY_001137,90.56,2025-04-30
ORD_001237,PAY_001237,54.11,2025-04-30
ORD_001346,PAY_001346,455.22,2025-04-30
ORD_001503,PAY_001503,300.34,2025-04-30
ORD_002064,PAY_002064,274.80,2025-04-30
ORD_002163,PAY_002163,425.54,2025-04-30
ORD_003375,PAY_003375,363.43,2025-04-30
ORD_003473,PAY_003473,235.13,2025-04-28
ORD_003682,PAY_003682,495.34,2025-04-30
ORD_003695,PAY_003695,495.46,2025-04-30
ORD_003850,PAY_003850,265.44,2025-04-30
ORD_003950,PAY_003950,58.87,2025-04-30
ORD_003991,PAY_003991,272.28,2025-04-30
ORD_004266,PAY_004266,161.16,2025-04-30
ORD_004841,PAY_004841,220.53,2025-04-30
ORD_000476,PAY_000476,308.12,2025-05-01
ORD_000686,PAY_000686,225.96,2025-04-29
ORD_001124,PAY_001124,79.55,2025-04-30
ORD_001379,PAY_001379,181.19,2025-05-01
ORD_001494,PAY_001494,451.89,2025-05-01
ORD_002167,PAY_002167,458.55,2025-05-01
ORD_002334,PAY_002334,368.53,2025-05-01
ORD_002354,PAY_002354,384.43,2025-05-01
ORD_003130,PAY_003130,63.99,2025-05-01
ORD_003500,PAY_003500,450.43,2025-04-28
ORD_003816,PAY_003816,495.53,2025-05-01
ORD_004132,PAY_004132,26.93,2025-05-01
ORD_004461,PAY_004461,327.46,2025-04-28
ORD_004707,PAY_004707,251.44,2025-05-01
ORD_004814,PAY_004814,330.53,2025-05-01
ORD_004843,PAY_004843,346.02,2025-05-01
ORD_000496,PAY_000496,100.09,2025-05-02
ORD_000747,PAY_000747,206.25,2025-05-02
ORD_001282,PAY_001282,220.97,2025-05-02
ORD_001380,PAY_001380,68.60,2025-05-02
ORD_001608,PAY_001608,4.66,2025-05-02
ORD_001837,PAY_001837,323.80,2025-05-02
ORD_002307,PAY_002307,280.97,2025-05-02
ORD_002635,PAY_002635,94.07,2025-05-01
ORD_002851,PAY_002851,140.07,2025-05-02
ORD_003475,PAY_003475,345.12,2025-05-02
ORD_003525,PAY_003525,495.69,2025-05-02
ORD_003699,PAY_003699,21.21,2025-05-02
ORD_003723,PAY_003723,76.04,2025-05-02
ORD_003814,PAY_003814,360.53,2025-05-02
ORD_003919,PAY_003919,386.98,2025-05-02
ORD_003968,PAY_003968,95.97,2025-05-02
ORD_004369,PAY_004369,358.47,2025-05-02
ORD_004516,PAY_004516,323.78,2025-05-02
ORD_004776,PAY_004776,245.49,2025-05-02
ORD_000001,PAY_000001,327.98,2025-05-05
ORD_000014,PAY_000014,273.62,2025-05-05
ORD_000069,PAY_000069,175.05,2025-05-05
ORD_000148,PAY_000148,425.19,2025-05-05
ORD_000176,PAY_000176,150.80,2025-05-05
ORD_000377,PAY_000377,278.40,2025-05-05
ORD_000549,PAY_000549,22.53,2025-05-05
ORD_000609,PAY_000609,404.99,2025-05-05
ORD_000961,PAY_000961,413.08,2025-05-05
ORD_000995,PAY_000995,266.45,2025-05-05
ORD_001038,PAY_001038,233.25,2025-05-05
ORD_001457,PAY_001457,204.76,2025-05-05
ORD_001476,PAY_001476,468.50,2025-05-05
ORD_001609,PAY_001609,493.03,2025-05-02
ORD_001677,PAY_001677,487.67,2025-05-05
ORD_001811,PAY_001811,166.67,2025-05-05
ORD_001871,PAY_001871,469.47,2025-05-05
ORD_001906,PAY_001906,338.09,2025-05-05
ORD_001929,PAY_001929,164.04,2025-05-05
ORD_002013,PAY_002013,106.57,2025-05-05
ORD_002141,PAY_002141,86.57,2025-05-05
ORD_002304,PAY_002304,436.43,2025-05-05
ORD_002438,PAY_002438,207.50,2025-05-05
ORD_002541,PAY_002541,2.00,2025-05-05
ORD_002625,PAY_002625,76.32,2025-04-30
ORD_002818,PAY_002818,128.88,2025-05-05
ORD_003061,PAY_003061,401.58,2025-05-05
ORD_003230,PAY_003230,85.69,2025-05-05
ORD_003321,PAY_003321,486.36,2025-05-05
ORD_003369,PAY_003369,187.35,2025-05-05
ORD_003388,PAY_003388,262.23,2025-05-05
ORD_003470,PAY_003470,408.27,2025-05-05
ORD_003599,PAY_003599,120.84,2025-05-05
ORD_003739,PAY_003739,397.42,2025-05-05
ORD_003835,PAY_003835,41.22,2025-05-05
ORD_003857,PAY_003857,74.01,2025-05-05
ORD_003981,PAY_003981,298.69,2025-05-05
ORD_004040,PAY_004040,447.85,2025-05-05
ORD_004148,PAY_004148,393.42,2025-05-05
ORD_004152,PAY_004152,166.31,2025-05-05
ORD_004395,PAY_004395,274.44,2025-05-05
ORD_004596,PAY_004596,434.80,2025-05-05
ORD_004701,PAY_004701,490.16,2025-05-05
ORD_004746,PAY_004746,263.76,2025-05-05
ORD_004764,PAY_004764,82.42,2025-05-05
ORD_004808,PAY_004808,229.98,2025-05-05
ORD_004868,PAY_004868,104.11,2025-05-05
ORD_000092,PAY_000092,248.82,2025-05-06
ORD_000118,PAY_000118,332.32,2025-05-02
ORD_000708,PAY_000708,318.19,2025-05-05
ORD_001072,PAY_001072,182.55,2025-05-05
ORD_001400,PAY_001400,396.84,2025-05-06
ORD_001429,PAY_001429,362.79,2025-05-06
ORD_001777,PAY_001777,208.45,2025-05-06
ORD_001807,PAY_001807,376.14,2025-05-06
ORD_001889,PAY_001889,492.73,2025-05-06
ORD_001905,PAY_001905,115.98,2025-05-06
ORD_002001,PAY_002001,19.57,2025-05-06
ORD_002046,PAY_002046,184.49,2025-05-06
ORD_002259,PAY_002259,356.06,2025-05-01
ORD_002470,PAY_002470,364.11,2025-05-06
ORD_002585,PAY_002585,301.80,2025-05-06
ORD_002671,PAY_002671,284.34,2025-05-06
ORD_002766,PAY_002766,253.77,2025-05-06
ORD_003043,PAY_003043,223.60,2025-05-06
ORD_003065,PAY_003065,37.37,2025-05-06
ORD_003471,PAY_003471,252.64,2025-05-06
ORD_003573,PAY_003573,444.74,2025-05-06
ORD_004296,PAY_004296,105.05,2025-05-06
ORD_004618,PAY_004618,279.16,2025-05-06
ORD_004631,PAY_004631,77.51,2025-05-06
ORD_004720,PAY_004720,210.33,2025-05-06
ORD_004773,PAY_004773,10.36,2025-05-06
ORD_004800,PAY_004800,284.21,2025-05-05
ORD_004870,PAY_004870,175.98,2025-05-05
ORD_000009,PAY_000009,420.20,2025-05-07
ORD_000106,PAY_000106,394.93,2025-05-07
ORD_000545,PAY_000545,252.45,2025-05-07
ORD_000591,PAY_000591,346.02,2025-05-07
ORD_000721,PAY_000721,467.46,2025-05-02
ORD_001019,PAY_001019,494.01,2025-05-07
ORD_001158,PAY_001158,45.23,2025-05-05
ORD_001190,PAY_001190,91.42,2025-05-07
ORD_001288,PAY_001288,136.92,2025-05-07
ORD_001539,PAY_001539,104.63,2025-05-07
ORD_001749,PAY_001749,63.30,2025-05-07
ORD_002071,PAY_002071,83.33,2025-05-07
ORD_002160,PAY_002160,330.30,2025-05-07
ORD_002588,PAY_002588,101.68,2025-05-07
ORD_002831,PAY_002831,430.52,2025-05-07
ORD_002842,PAY_002842,272.86,2025-05-05
ORD_003069,PAY_003069,34.73,2025-05-07
ORD_003114,PAY_003114,4.32,2025-05-07
ORD_003460,PAY_003460,130.23,2025-05-07
ORD_003480,PAY_003480,143.22,2025-05-05
ORD_003622,PAY_003622,364.72,2025-05-07
ORD_003708,PAY_003708,408.06,2025-05-05
ORD_003752,PAY_003752,379.22,2025-05-07
ORD_004053,PAY_004053,246.46,2025-05-07
ORD_004079,PAY_004079,466.16,2025-05-07
ORD_004158,PAY_004158,340.27,2025-05-07
ORD_004212,PAY_004212,34.87,2025-05-07
ORD_000395,PAY_000395,49.64,2025-05-08
ORD_000399,PAY_000399,159.06,2025-05-05
ORD_000683,PAY_000683,152.30,2025-05-08
ORD_000728,PAY_000728,492.34,2025-05-08
ORD_000782,PAY_000782,279.35,2025-05-08
ORD_001941,PAY_001941,288.44,2025-05-08
ORD_002052,PAY_002052,40.76,2025-05-08
ORD_002207,PAY_002207,246.51,2025-05-05
ORD_002211,PAY_002211,382.47,2025-05-08
ORD_002221,PAY_002221,342.04,2025-05-08
ORD_002654,PAY_002654,35.47,2025-05-08
ORD_003087,PAY_003087,233.33,2025-05-08
ORD_003123,PAY_003123,395.85,2025-05-08
ORD_003378,PAY_003378,264.05,2025-05-08
ORD_003997,PAY_003997,423.66,2025-05-08
ORD_004017,PAY_004017,406.58,2025-05-08
ORD_004501,PAY_004501,337.22,2025-05-08
ORD_004687,PAY_004687,141.70,2025-05-08
ORD_004892,PAY_004892,237.35,2025-05-05
ORD_000056,PAY_000056,278.71,2025-05-09
ORD_000110,PAY_000110,65.53,2025-05-09
ORD_000398,PAY_000398,484.22,2025-05-09
ORD_000457,PAY_000457,296.80,2025-05-09
ORD_000944,PAY_000944,32.61,2025-05-07
ORD_001001,PAY_001001,199.96,2025-05-09
ORD_001089,PAY_001089,313.86,2025-05-09
ORD_001422,PAY_001422,229.41,2025-05-09
ORD_002024,PAY_002024,169.23,2025-05-09
ORD_002262,PAY_002262,400.64,2025-05-09
ORD_002602,PAY_002602,262.14,2025-05-09
ORD_002859,PAY_002859,5.29,2025-05-09
ORD_002914,PAY_002914,60.84,2025-05-09
ORD_004445,PAY_004445,452.50,2025-05-09
ORD_004480,PAY_004480,225.26,2025-05-09
ORD_000026,PAY_000026,183.22,2025-05-12
ORD_000034,PAY_000034,40.01,2025-05-12
ORD_000087,PAY_000087,348.99,2025-05-12
ORD_000236,PAY_000236,217.18,2025-05-12
ORD_000305,PAY_000305,417.19,2025-05-12
ORD_000354,PAY_000354,239.01,2025-05-12
ORD_000550,PAY_000550,240.90,2025-05-12
ORD_000623,PAY_000623,430.20,2025-05-12
ORD_000855,PAY_000855,172.63,2025-05-12
ORD_000883,PAY_000883,253.13,2025-05-12
ORD_000900,PAY_000900,30.40,2025-05-12
ORD_000976,PAY_000976,37.73,2025-05-12
ORD_000983,PAY_000983,186.70,2025-05-12
ORD_001009,PAY_001009,360.35,2025-05-12
ORD_001136,PAY_001136,149.89,2025-05-12
ORD_001176,PAY_001176,357.75,2025-05-12
ORD_001226,PAY_001226,49.33,2025-05-12
ORD_001290,PAY_001290,193.08,2025-05-12
ORD_001321,PAY_001321,103.13,2025-05-12
ORD_001357,PAY_001357,254.22,2025-05-12
ORD_001364,PAY_001364,291.44,2025-05-12
ORD_001487,PAY_001487,10.62,2025-05-12
ORD_001565,PAY_001565,180.68,2025-05-12
ORD_001642,PAY_001642,208.20,2025-05-12
ORD_001645,PAY_001645,202.96,2025-05-12
ORD_001779,PAY_001779,85.59,2025-05-12
ORD_001830,PAY_001830,279.58,2025-05-12
ORD_001976,PAY_001976,364.66,2025-05-12
ORD_002089,PAY_002089,231.20,2025-05-12
ORD_002370,PAY_002370,133.88,2025-05-12
ORD_002510,PAY_002510,440.51,2025-05-12
ORD_002558,PAY_002558,129.18,2025-05-12
